copper_height,f_max,f_min,feed_depth,feed_gap_width,feed_width,l3horizontal,l3vertical,patch_length,patch_width,permittivity,realized_gain,resonance,s11,substrate_height,bandwidth
0.035,,,0.044444,0.08,0.1,-3.0511,3.0962,0.8,1.0,4.3,3.0962,86.35,-16.983,0.07,4.6328
0.035,,,0.26666999999999996,0.026667000000000003,0.1,-2.5657,3.5287,0.8,1.0,4.3,3.5287,87.25,-21.789,0.07,4.5396
0.035,,,0.13333,0.026667000000000003,0.1,-2.8104,3.3272,0.8,1.0,4.3,3.3272,86.7,-16.854,0.07,4.283
0.035,,,0.044444,0.026667000000000003,0.1,-2.9091,3.2417,0.8,1.0,4.3,3.2417,86.35,-15.884,0.07,4.1744
0.035,,,0.13333,0.24,0.14,-1.9491,4.195,0.8,1.0,4.3,4.195,89.9,-15.617,0.09,5.0061
0.035,,,0.044444,0.24,0.14,-2.4008,3.742,0.8,1.0,4.3,3.742,87.05,-12.369000000000002,0.09,3.9746
0.035,,,0.26666999999999996,0.08,0.14,-1.7768,4.1947,0.8,1.0,4.3,4.1947,87.55,-36.229,0.09,5.2502
0.035,,,0.13333,0.08,0.14,-2.3206,3.7697,0.8,1.0,4.3,3.7697,86.5,-13.703,0.09,4.5543
0.035,,,0.044444,0.08,0.14,-2.5621,3.5502,0.8,1.0,4.3,3.5502,85.6,-12.267999999999999,0.09,3.9475
0.035,,,0.26666999999999996,0.026667000000000003,0.14,-2.0456,4.0025,0.8,1.0,4.3,4.0025,86.7,-16.125,0.09,4.7655
0.035,,,0.13333,0.026667000000000003,0.14,-2.3884,3.705,0.8,1.0,4.3,3.705,85.95,-12.694,0.09,4.0099
0.035,,,0.044444,0.026667000000000003,0.14,-2.5317,3.5771,0.8,1.0,4.3,3.5771,85.55,-11.940999999999999,0.09,3.6077
0.035,,,0.13333,0.24,0.07,-3.3958,3.1735,0.8,1.1,4.3,3.1735,91.05,-19.561,0.05,3.7632
0.035,,,0.044444,0.24,0.07,-3.66,2.9285,0.8,1.1,4.3,2.9285,88.55,-42.146,0.05,3.9935
0.035,,,0.26666999999999996,0.08,0.07,-4.0053,2.3983,0.8,1.1,4.3,2.3983,88.5,-16.012,0.05,3.7235
0.035,,,0.13333,0.08,0.07,-3.8277,2.6887,0.8,1.1,4.3,2.6887,87.85,-30.964000000000002,0.05,4.2409
0.035,,,0.044444,0.08,0.07,-3.9348,2.5987,0.8,1.1,4.3,2.5987,87.2,-43.123999999999995,0.05,4.1661
0.035,,,0.26666999999999996,0.026667000000000003,0.07,-3.8474,2.6363,0.8,1.1,4.3,2.6363,87.6,-31.18,0.05,4.3646
0.035,,,0.13333,0.026667000000000003,0.07,-3.8951,2.6229,0.8,1.1,4.3,2.6229,87.15,-44.911,0.05,4.2443
0.035,,,0.044444,0.026667000000000003,0.07,-3.9291,2.5975,0.8,1.1,4.3,2.5975,86.9,-40.01,0.05,4.1603
0.035,,,0.13333,0.24,0.1,-2.3629,4.1514,0.8,1.1,4.3,4.1514,89.8,-33.339,0.07,4.4924
0.035,,,0.044444,0.24,0.1,-2.7318,3.8073,0.8,1.1,4.3,3.8073,87.4,-21.101,0.07,4.4518
0.035,,,0.26666999999999996,0.08,0.1,-2.7382,3.6247,0.8,1.1,4.3,3.6247,87.45,-19.842,0.07,4.4106
0.035,,,0.13333,0.08,0.1,-2.8586,3.6188,0.8,1.1,4.3,3.6188,86.7,-23.93,0.07,4.8672
0.035,,,0.044444,0.08,0.1,-3.0088,3.4854,0.8,1.1,4.3,3.4854,85.95,-20.322,0.07,4.7256
0.035,,,0.26666999999999996,0.026667000000000003,0.1,-2.5543,3.8848,0.8,1.1,4.3,3.8848,86.8,-32.233000000000004,0.07,4.4557
0.035,,,0.13333,0.026667000000000003,0.1,-2.7692,3.7166,0.8,1.1,4.3,3.7166,86.3,-20.497,0.07,4.3809
0.035,,,0.044444,0.026667000000000003,0.1,-2.8352,3.6651,0.8,1.1,4.3,3.6651,86.0,-18.815,0.07,4.3223
0.035,,,0.13333,0.24,0.14,-1.8165,4.6268,0.8,1.1,4.3,4.6268,88.9,-23.33,0.09,5.1588
0.035,,,0.044444,0.24,0.14,-2.3059,4.1792,0.8,1.1,4.3,4.1792,86.45,-14.809000000000001,0.09,4.5318
0.035,,,0.26666999999999996,0.08,0.14,-1.8856,4.4212,0.8,1.1,4.3,4.4212,86.75,-23.488000000000003,0.09,4.7591
0.035,,,0.13333,0.08,0.14,-2.2328,4.2009,0.8,1.1,4.3,4.2009,85.95,-16.637999999999998,0.09,4.9554
0.035,,,0.044444,0.08,0.14,-2.4824,3.9811,0.8,1.1,4.3,3.9811,85.15,-14.248,0.09,4.5489999999999995
0.035,,,0.26666999999999996,0.026667000000000003,0.14,-1.9781,4.4092,0.8,1.1,4.3,4.4092,86.1,-20.701999999999998,0.09,4.9032
0.035,,,0.13333,0.026667000000000003,0.14,-2.3137,4.1276,0.8,1.1,4.3,4.1276,85.5,-14.950999999999999,0.09,4.4583
0.035,,,0.044444,0.026667000000000003,0.14,-2.4352,4.0253,0.8,1.1,4.3,4.0253,85.15,-13.806,0.09,4.2484
0.035,,,0.28333,0.255,0.07,-3.0039,1.9997,0.85,0.7,4.3,1.9997,97.75,-19.213,0.05,5.3231
0.035,,,0.14167000000000002,0.255,0.07,-4.0349,0.992,0.85,0.7,4.3,0.992,90.85,-10.603,0.05,2.6606
0.035,,,0.047222,0.255,0.07,-4.0458,0.8859799999999999,0.85,0.7,4.3,0.8859799999999999,85.95,-13.152000000000001,0.05,3.6435
0.035,,,0.28333,0.085,0.07,-3.6428,1.1801,0.85,0.7,4.3,1.1801,86.5,-17.014,0.05,5.0349
0.035,,,0.14167000000000002,0.085,0.07,-4.1214,0.7519399999999999,0.85,0.7,4.3,0.7519399999999999,84.9,-14.460999999999999,0.05,4.2257
0.035,,,0.047222,0.085,0.07,-4.2379,0.6423300000000001,0.85,0.7,4.3,0.6423300000000001,83.85,-15.136,0.05,4.1321
0.035,,,0.28333,0.028332999999999997,0.07,-4.085,0.7605,0.85,0.7,4.3,0.7605,84.45,-14.299000000000001,0.05,4.3278
0.035,,,0.14167000000000002,0.028332999999999997,0.07,-4.253,0.61248,0.85,0.7,4.3,0.61248,83.7,-14.374,0.05,4.0814
0.035,,,0.047222,0.028332999999999997,0.07,-4.2799,0.59395,0.85,0.7,4.3,0.59395,83.4,-14.77,0.05,4.0723
0.035,,,0.28333,0.255,0.1,-2.1537,2.8772,0.85,0.7,4.3,2.8772,98.05,-12.873,0.07,5.4361
0.035,,,0.28333,0.085,0.1,-2.7041,2.0934,0.85,0.7,4.3,2.0934,86.15,-12.870999999999999,0.07,4.5658
0.035,,,0.14167000000000002,0.085,0.1,-3.3122,1.5218,0.85,0.7,4.3,1.5218,84.1,-10.520999999999999,0.07,2.5929
0.035,,,0.047222,0.085,0.1,-3.4137,1.4188,0.85,0.7,4.3,1.4188,83.0,-10.692,0.07,2.7016
0.035,,,0.28333,0.028332999999999997,0.1,-3.0279,1.7898,0.85,0.7,4.3,1.7898,84.4,-11.015999999999998,0.07,2.9275
0.035,,,0.14167000000000002,0.028332999999999997,0.1,-3.2809,1.5512,0.85,0.7,4.3,1.5512,83.45,-10.177,0.07,1.8182
0.035,,,0.047222,0.028332999999999997,0.1,-3.3137,1.5212,0.85,0.7,4.3,1.5212,83.0,-10.092,0.07,1.8007
0.035,,,0.28333,0.085,0.14,-2.2534,2.5282,0.85,0.7,4.3,2.5282,86.35,-10.275,0.09,2.8163
0.035,,,0.28333,0.255,0.07,-3.4798,1.765,0.85,0.8,4.3,1.765,92.75,-17.201,0.05,3.5818
0.035,,,0.14167000000000002,0.255,0.07,-3.7574,1.6509,0.85,0.8,4.3,1.6509,89.5,-14.015999999999998,0.05,4.1092
0.035,,,0.047222,0.255,0.07,-3.991,1.3431,0.85,0.8,4.3,1.3431,85.25,-15.743,0.05,3.9412
0.035,,,0.28333,0.085,0.07,-3.6912,1.5022,0.85,0.8,4.3,1.5022,85.6,-24.123,0.05,4.9446
0.035,,,0.14167000000000002,0.085,0.07,-4.0973,1.1747,0.85,0.8,4.3,1.1747,84.35,-17.471,0.05,4.3697
0.035,,,0.047222,0.085,0.07,-4.2383,1.0418,0.85,0.8,4.3,1.0418,83.4,-17.865,0.05,4.2056
0.035,,,0.28333,0.028332999999999997,0.07,-4.0074,1.2305,0.85,0.8,4.3,1.2305,83.95,-17.226,0.05,4.5077
0.035,,,0.14167000000000002,0.028332999999999997,0.07,-4.2158,1.0497,0.85,0.8,4.3,1.0497,83.3,-16.829,0.05,4.2229
0.035,,,0.047222,0.028332999999999997,0.07,-4.2157,1.0586,0.85,0.8,4.3,1.0586,83.0,-17.177,0.05,4.1419999999999995
0.035,,,0.28333,0.255,0.1,-2.1638,3.0863,0.85,0.8,4.3,3.0863,92.45,-34.994,0.07,4.7262
0.035,,,0.14167000000000002,0.255,0.1,-3.0408,2.3215,0.85,0.8,4.3,2.3215,88.45,-10.724,0.07,2.8453
0.035,,,0.047222,0.255,0.1,-3.2096,2.0737,0.85,0.8,4.3,2.0737,84.4,-11.315,0.07,3.0099
0.035,,,0.28333,0.085,0.1,-2.616,2.5541,0.85,0.8,4.3,2.5541,85.1,-16.834,0.07,5.0242
0.035,,,0.14167000000000002,0.085,0.1,-3.2108,2.0154,0.85,0.8,4.3,2.0154,83.5,-12.339,0.07,3.7767
0.035,,,0.047222,0.085,0.1,-3.3683,1.8634,0.85,0.8,4.3,1.8634,82.5,-12.234000000000002,0.07,3.6411
0.035,,,0.28333,0.028332999999999997,0.1,-2.9153,2.2905,0.85,0.8,4.3,2.2905,83.7,-13.159,0.07,3.798
0.035,,,0.14167000000000002,0.028332999999999997,0.1,-3.1782,2.0477,0.85,0.8,4.3,2.0477,82.85,-11.773,0.07,3.1599
0.035,,,0.047222,0.028332999999999997,0.1,-3.2628,1.9723,0.85,0.8,4.3,1.9723,82.5,-11.552999999999999,0.07,3.0912
0.035,,,0.28333,0.255,0.14,-1.5104,3.7405,0.85,0.8,4.3,3.7405,92.95,-20.408,0.09,5.744
0.035,,,0.28333,0.085,0.14,-2.0372,3.1010000000000004,0.85,0.8,4.3,3.1010000000000004,85.05,-13.231,0.09,4.7513
0.035,,,0.28333,0.028332999999999997,0.14,-2.4938,2.6731,0.85,0.8,4.3,2.6731,83.45,-10.321,0.09,2.2485
0.035,,,0.14167000000000002,0.255,0.07,-3.5962,2.1566,0.85,0.9,4.3,2.1566,88.3,-19.348,0.05,4.3746
0.035,,,0.047222,0.255,0.07,-3.942,1.771,0.85,0.9,4.3,1.771,84.7,-19.219,0.05,3.983
0.035,,,0.28333,0.085,0.07,-3.8049,1.7664,0.85,0.9,4.3,1.7664,84.85,-42.025,0.05,4.6882
0.035,,,0.14167000000000002,0.085,0.07,-4.0705,1.5817,0.85,0.9,4.3,1.5817,83.85,-21.695999999999998,0.05,4.3592
0.035,,,0.047222,0.085,0.07,-4.1936,1.4744,0.85,0.9,4.3,1.4744,83.0,-21.57,0.05,4.1833
0.035,,,0.28333,0.028332999999999997,0.07,-4.074,1.5508,0.85,0.9,4.3,1.5508,83.5,-21.273000000000003,0.05,4.5082
0.035,,,0.14167000000000002,0.028332999999999997,0.07,-4.1984,1.4551,0.85,0.9,4.3,1.4551,82.9,-20.094,0.05,4.2333
0.035,,,0.047222,0.028332999999999997,0.07,-4.2685,1.3971,0.85,0.9,4.3,1.3971,82.65,-20.387999999999998,0.05,4.1278
0.035,,,0.28333,0.255,0.1,-2.7304,2.7704,0.85,0.9,4.3,2.7704,89.2,-12.809000000000001,0.07,2.5942
0.035,,,0.14167000000000002,0.255,0.1,-2.7753,2.9330000000000003,0.85,0.9,4.3,2.9330000000000003,87.25,-13.912,0.07,4.1785
0.035,,,0.047222,0.255,0.1,-3.1042,2.5653,0.85,0.9,4.3,2.5653,83.75,-13.269,0.07,3.6892
0.035,,,0.28333,0.085,0.1,-2.6523,2.8875,0.85,0.9,4.3,2.8875,84.2,-23.357,0.07,4.9895
0.035,,,0.14167000000000002,0.085,0.1,-3.1198,2.4953,0.85,0.9,4.3,2.4953,82.95,-14.538,0.07,4.2951
0.035,,,0.047222,0.085,0.1,-3.3006,2.3271,0.85,0.9,4.3,2.3271,82.05,-14.030999999999999,0.07,4.0992
0.035,,,0.28333,0.028332999999999997,0.1,-2.8315,2.7578,0.85,0.9,4.3,2.7578,83.1,-15.847000000000001,0.07,4.1643
0.035,,,0.14167000000000002,0.028332999999999997,0.1,-3.1208,2.4997,0.85,0.9,4.3,2.4997,82.4,-13.604000000000001,0.07,3.6996
0.035,,,0.047222,0.028332999999999997,0.1,-3.1828,2.4485,0.85,0.9,4.3,2.4485,82.05,-13.186,0.07,3.5629
0.035,,,0.28333,0.255,0.14,-1.7373,3.7375,0.85,0.9,4.3,3.7375,89.1,-17.988,0.09,3.99
0.035,,,0.14167000000000002,0.255,0.14,-2.4512,3.2036,0.85,0.9,4.3,3.2036,86.5,-10.524000000000001,0.09,2.7760000000000002
0.035,,,0.28333,0.085,0.14,-1.9477,3.5555,0.85,0.9,4.3,3.5555,84.0,-17.412,0.09,5.1462
0.035,,,0.14167000000000002,0.085,0.14,-2.6639,2.9149,0.85,0.9,4.3,2.9149,82.4,-10.887,0.09,3.0267
0.035,,,0.047222,0.085,0.14,-2.8741,2.7155,0.85,0.9,4.3,2.7155,81.35,-10.315999999999999,0.09,2.2409
0.035,,,0.28333,0.028332999999999997,0.14,-2.3602,3.1911,0.85,0.9,4.3,3.1911,82.75,-12.285,0.09,3.7299
0.035,,,0.14167000000000002,0.028332999999999997,0.14,-2.7228,2.8561,0.85,0.9,4.3,2.8561,81.8,-10.404000000000002,0.09,2.3105
0.035,,,0.047222,0.028332999999999997,0.14,-2.8379,2.7515,0.85,0.9,4.3,2.7515,81.4,-10.013,0.09,1.5991
0.035,,,0.14167000000000002,0.255,0.07,-3.5475,2.5213,0.85,1.0,4.3,2.5213,87.3,-33.238,0.05,4.2194
0.035,,,0.047222,0.255,0.07,-3.8777,2.1563,0.85,1.0,4.3,2.1563,84.15,-24.674,0.05,3.9704
0.035,,,0.28333,0.085,0.07,-3.9585,1.915,0.85,1.0,4.3,1.915,84.25,-23.203000000000003,0.05,4.3211
0.035,,,0.14167000000000002,0.085,0.07,-4.0841,1.8851,0.85,1.0,4.3,1.8851,83.4,-29.276,0.05,4.2625
0.035,,,0.047222,0.085,0.07,-4.2123,1.7723,0.85,1.0,4.3,1.7723,82.65,-27.552,0.05,4.091
0.035,,,0.28333,0.028332999999999997,0.07,-4.026,1.9122,0.85,1.0,4.3,1.9122,83.1,-28.211,0.05,4.4403
0.035,,,0.14167000000000002,0.028332999999999997,0.07,-4.1856,1.7846,0.85,1.0,4.3,1.7846,82.6,-24.835,0.05,4.1736
0.035,,,0.047222,0.028332999999999997,0.07,-4.2359,1.744,0.85,1.0,4.3,1.744,82.3,-25.008000000000003,0.05,4.0829
0.035,,,0.14167000000000002,0.255,0.1,-2.6006,3.4178,0.85,1.0,4.3,3.4178,86.2,-18.867,0.07,4.4981
0.035,,,0.047222,0.255,0.1,-2.9859,3.0108,0.85,1.0,4.3,3.0108,83.2,-15.724,0.07,4.0368
0.035,,,0.28333,0.085,0.1,-2.7067,3.136,0.85,1.0,4.3,3.136,83.5,-49.11,0.07,4.7362
0.035,,,0.14167000000000002,0.085,0.1,-3.0699,2.8661,0.85,1.0,4.3,2.8661,82.45,-17.336,0.07,4.4792
0.035,,,0.047222,0.085,0.1,-3.2486,2.7024,0.85,1.0,4.3,2.7024,81.65,-16.206,0.07,4.2749
0.035,,,0.28333,0.028332999999999997,0.1,-2.7868,3.1175,0.85,1.0,4.3,3.1175,82.55,-19.500999999999998,0.07,4.2579
0.035,,,0.14167000000000002,0.028332999999999997,0.1,-3.0066,2.9362,0.85,1.0,4.3,2.9362,81.95,-15.877,0.07,3.9858
0.035,,,0.047222,0.028332999999999997,0.1,-3.1186,2.8367,0.85,1.0,4.3,2.8367,81.65,-15.19,0.07,3.8532
0.035,,,0.14167000000000002,0.255,0.14,-2.1862,3.7815,0.85,1.0,4.3,3.7815,85.45,-13.549000000000001,0.09,4.3563
0.035,,,0.047222,0.255,0.14,-2.6058,3.3424,0.85,1.0,4.3,3.3424,82.4,-11.617,0.09,3.3289
0.035,,,0.28333,0.085,0.14,-1.9136,3.8894,0.85,1.0,4.3,3.8894,83.05,-25.096999999999998,0.09,5.0695
0.035,,,0.14167000000000002,0.085,0.14,-2.5089,3.3879,0.85,1.0,4.3,3.3879,81.85,-12.748,0.09,4.0186
0.035,,,0.047222,0.085,0.14,-2.7374,3.1741,0.85,1.0,4.3,3.1741,80.9,-11.745,0.09,3.4673
0.035,,,0.28333,0.028332999999999997,0.14,-2.2141,3.6462,0.85,1.0,4.3,3.6462,82.1,-14.747,0.09,4.3133
0.035,,,0.14167000000000002,0.028332999999999997,0.14,-2.5836,3.3146,0.85,1.0,4.3,3.3146,81.3,-11.972999999999999,0.09,3.4301
0.035,,,0.047222,0.028332999999999997,0.14,-2.6943,3.2165,0.85,1.0,4.3,3.2165,80.9,-11.389000000000001,0.09,3.0306
0.035,,,0.14167000000000002,0.255,0.07,-3.6408,2.7432,0.85,1.1,4.3,2.7432,86.4,-24.328000000000003,0.05,3.8541
0.035,,,0.047222,0.255,0.07,-3.8773,2.4817,0.85,1.1,4.3,2.4817,83.75,-39.598,0.05,3.8346
0.035,,,0.28333,0.085,0.07,-4.1681,2.0171,0.85,1.1,4.3,2.0171,83.75,-18.042,0.05,3.9107
0.035,,,0.14167000000000002,0.085,0.07,-4.0539,2.2378,0.85,1.1,4.3,2.2378,83.05,-39.209,0.05,4.1296
0.035,,,0.047222,0.085,0.07,-4.2179,2.0862,0.85,1.1,4.3,2.0862,82.35,-50.998000000000005,0.05,3.9924
0.035,,,0.28333,0.028332999999999997,0.07,-4.0997,2.1583,0.85,1.1,4.3,2.1583,82.75,-45.576,0.05,4.317
0.035,,,0.14167000000000002,0.028332999999999997,0.07,-4.1875,2.102,0.85,1.1,4.3,2.102,82.3,-34.954,0.05,4.0989
0.035,,,0.047222,0.028332999999999997,0.07,-4.1868,2.1116,0.85,1.1,4.3,2.1116,82.05,-34.736999999999995,0.05,3.9958
0.035,,,0.14167000000000002,0.255,0.1,-2.5632,3.7753,0.85,1.1,4.3,3.7753,85.3,-31.034000000000002,0.07,4.3922
0.035,,,0.047222,0.255,0.1,-2.9283,3.3953,0.85,1.1,4.3,3.3953,82.7,-19.054000000000002,0.07,4.1427
0.035,,,0.28333,0.085,0.1,-2.8109,3.3423,0.85,1.1,4.3,3.3423,82.85,-23.406999999999996,0.07,4.3821
0.035,,,0.14167000000000002,0.085,0.1,-2.9999,3.2583,0.85,1.1,4.3,3.2583,82.05,-21.281999999999996,0.07,4.5495
0.035,,,0.047222,0.085,0.1,-3.2079,3.0663,0.85,1.1,4.3,3.0663,81.3,-19.005,0.07,4.3867
0.035,,,0.28333,0.028332999999999997,0.1,-2.7411,3.4811,0.85,1.1,4.3,3.4811,82.1,-25.505,0.07,4.2644
0.035,,,0.14167000000000002,0.028332999999999997,0.1,-2.9843,3.279,0.85,1.1,4.3,3.279,81.55,-18.82,0.07,4.085
0.035,,,0.047222,0.028332999999999997,0.1,-3.0636,3.2136,0.85,1.1,4.3,3.2136,81.25,-17.688,0.07,4.0238
0.035,,,0.14167000000000002,0.255,0.14,-2.034,4.2427,0.85,1.1,4.3,4.2427,84.5,-18.345,0.09,4.8097
0.035,,,0.047222,0.255,0.14,-2.4897,3.7972,0.85,1.1,4.3,3.7972,81.85,-13.622,0.09,4.0151
0.035,,,0.28333,0.085,0.14,-1.9871,4.1156,0.85,1.1,4.3,4.1156,82.3,-33.695,0.09,4.7578
0.035,,,0.14167000000000002,0.085,0.14,-2.437,3.7888,0.85,1.1,4.3,3.7888,81.35,-15.092,0.09,4.5005
0.035,,,0.047222,0.085,0.14,-2.6737,3.571,0.85,1.1,4.3,3.571,80.5,-13.429,0.09,4.0583
0.035,,,0.28333,0.028332999999999997,0.14,-2.1509,4.0288,0.85,1.1,4.3,4.0288,81.55,-18.14,0.09,4.5105
0.035,,,0.14167000000000002,0.028332999999999997,0.14,-2.4735,3.7576,0.85,1.1,4.3,3.7576,80.9,-13.852,0.09,3.9784
0.035,,,0.047222,0.028332999999999997,0.14,-2.6135,3.6334,0.85,1.1,4.3,3.6334,80.55,-12.975,0.09,3.6987
0.035,,,0.3,0.27,0.07,-3.254,1.6782,0.9,0.7,4.3,1.6782,95.25,-14.874,0.05,5.1027
0.035,,,0.05,0.27,0.07,-4.2633,0.50245,0.9,0.7,4.3,0.50245,81.6,-12.844000000000001,0.05,3.4185
0.035,,,0.3,0.09,0.07,-3.7665,0.8860600000000001,0.9,0.7,4.3,0.8860600000000001,82.15,-16.026,0.05,4.7652
0.035,,,0.15,0.09,0.07,-4.3182,0.38239,0.9,0.7,4.3,0.38239,80.55,-13.954,0.05,3.9343
0.035,,,0.05,0.09,0.07,-4.4102,0.29189,0.9,0.7,4.3,0.29189,79.5,-14.777000000000001,0.05,3.8908
0.035,,,0.3,0.03,0.07,-4.294,0.37174,0.9,0.7,4.3,0.37174,79.95,-13.99,0.05,4.2404
0.035,,,0.15,0.03,0.07,-4.4854,0.19982,0.9,0.7,4.3,0.19982,79.25,-14.47,0.05,4.0622
0.035,,,0.05,0.03,0.07,-4.471,0.22166999999999998,0.9,0.7,4.3,0.22166999999999998,78.95,-15.042,0.05,3.9849
0.035,,,0.3,0.27,0.1,-2.5162,2.4615,0.9,0.7,4.3,2.4615,96.2,-10.69,0.07,3.9386
0.035,,,0.3,0.09,0.1,-2.8386,1.7931,0.9,0.7,4.3,1.7931,81.9,-12.171,0.07,4.0773
0.035,,,0.15,0.09,0.1,-3.4723,1.1847,0.9,0.7,4.3,1.1847,79.8,-10.22,0.07,2.0586
0.035,,,0.05,0.09,0.1,-3.5619,1.0936,0.9,0.7,4.3,1.0936,78.75,-10.502,0.07,2.3558
0.035,,,0.3,0.03,0.1,-3.1821,1.4629,0.9,0.7,4.3,1.4629,80.0,-10.616,0.07,2.4411
0.035,,,0.15,0.03,0.1,-3.424,1.2281,0.9,0.7,4.3,1.2281,79.05,-10.019,0.07,1.4968
0.035,,,0.05,0.03,0.1,-3.4887,1.1657,0.9,0.7,4.3,1.1657,78.6,-10.027000000000001,0.07,1.5108
0.035,,,0.3,0.27,0.07,-3.4762,1.6543,0.9,0.8,4.3,1.6543,89.35,-24.037,0.05,3.9965
0.035,,,0.15,0.27,0.07,-4.0116,1.2313,0.9,0.8,4.3,1.2313,85.25,-12.821,0.05,3.7051
0.035,,,0.05,0.27,0.07,-4.1759,0.982,0.9,0.8,4.3,0.982,80.9,-15.231,0.05,3.6845
0.035,,,0.3,0.09,0.07,-3.8411,1.1887,0.9,0.8,4.3,1.1887,81.3,-21.973000000000003,0.05,4.7259
0.035,,,0.15,0.09,0.07,-4.2346,0.8658600000000001,0.9,0.8,4.3,0.8658600000000001,80.05,-16.665,0.05,4.1099
0.035,,,0.05,0.09,0.07,-4.3806,0.72746,0.9,0.8,4.3,0.72746,79.05,-17.27,0.05,3.9573
0.035,,,0.3,0.03,0.07,-4.3239,0.74185,0.9,0.8,4.3,0.74185,79.5,-16.617,0.05,4.4013
0.035,,,0.15,0.03,0.07,-4.4728,0.6194,0.9,0.8,4.3,0.6194,78.85,-16.79,0.05,4.1033
0.035,,,0.05,0.03,0.07,-4.5365,0.5647300000000001,0.9,0.8,4.3,0.5647300000000001,78.55,-17.384,0.05,4.025
0.035,,,0.3,0.27,0.1,-2.2448,2.9013,0.9,0.8,4.3,2.9013,89.2,-24.599,0.07,4.8842
0.035,,,0.05,0.27,0.1,-3.3785,1.7376,0.9,0.8,4.3,1.7376,80.15,-10.923,0.07,2.5358
0.035,,,0.3,0.09,0.1,-2.7626,2.2496,0.9,0.8,4.3,2.2496,80.9,-15.664000000000001,0.07,4.6602
0.035,,,0.15,0.09,0.1,-3.3745,1.6829,0.9,0.8,4.3,1.6829,79.25,-11.886,0.07,3.364
0.035,,,0.05,0.09,0.1,-3.5196,1.5415,0.9,0.8,4.3,1.5415,78.25,-11.932,0.07,3.2789
0.035,,,0.3,0.03,0.1,-3.1189,1.9169999999999998,0.9,0.8,4.3,1.9169999999999998,79.35,-12.542,0.07,3.4873
0.035,,,0.15,0.03,0.1,-3.3864,1.6687,0.9,0.8,4.3,1.6687,78.5,-11.485,0.07,2.9512
0.035,,,0.05,0.03,0.1,-3.4331,1.6292,0.9,0.8,4.3,1.6292,78.15,-11.392999999999999,0.07,2.7831
0.035,,,0.3,0.27,0.14,-1.6761,3.4878,0.9,0.8,4.3,3.4878,90.05,-15.384,0.09,5.4875
0.035,,,0.3,0.09,0.14,-2.2163,2.7688,0.9,0.8,4.3,2.7688,80.9,-12.229000000000001,0.09,4.1957
0.035,,,0.3,0.27,0.07,-4.3675,1.011,0.9,0.9,4.3,1.011,86.05,-11.505999999999998,0.05,1.9075
0.035,,,0.15,0.27,0.07,-3.8328,1.7743,0.9,0.9,4.3,1.7743,84.1,-17.099,0.05,4.1389
0.035,,,0.05,0.27,0.07,-4.1653,1.3695,0.9,0.9,4.3,1.3695,80.35,-18.314,0.05,3.787
0.035,,,0.3,0.09,0.07,-3.9715,1.4129,0.9,0.9,4.3,1.4129,80.6,-39.24,0.05,4.4968
0.035,,,0.15,0.09,0.07,-4.2803,1.1885,0.9,0.9,4.3,1.1885,79.55,-20.294,0.05,4.111000000000001
0.035,,,0.05,0.09,0.07,-4.4099,1.0684,0.9,0.9,4.3,1.0684,78.7,-20.54,0.05,3.9286
0.035,,,0.3,0.03,0.07,-4.3022,1.1285,0.9,0.9,4.3,1.1285,79.05,-20.102,0.05,4.4443
0.035,,,0.15,0.03,0.07,-4.5061,0.9536100000000001,0.9,0.9,4.3,0.9536100000000001,78.5,-19.82,0.05,4.1124
0.035,,,0.05,0.03,0.07,-4.5239,0.94594,0.9,0.9,4.3,0.94594,78.25,-20.459,0.05,4.0271
0.035,,,0.3,0.27,0.1,-2.6798,2.7129,0.9,0.9,4.3,2.7129,85.65,-16.059,0.07,3.2183
0.035,,,0.15,0.27,0.1,-3.0226,2.5434,0.9,0.9,4.3,2.5434,83.15,-12.577,0.07,3.6247
0.035,,,0.05,0.27,0.1,-3.2992,2.1976,0.9,0.9,4.3,2.1976,79.55,-12.686,0.07,3.3477
0.035,,,0.3,0.09,0.1,-2.7493,2.6094,0.9,0.9,4.3,2.6094,80.05,-20.878,0.07,4.7027
0.035,,,0.15,0.09,0.1,-3.3034,2.1316,0.9,0.9,4.3,2.1316,78.75,-13.86,0.07,3.885
0.035,,,0.05,0.09,0.1,-3.464,1.9776,0.9,0.9,4.3,1.9776,77.85,-13.579,0.07,3.717
0.035,,,0.3,0.03,0.1,-3.0391,2.3638,0.9,0.9,4.3,2.3638,78.8,-14.886,0.07,3.8718
0.035,,,0.15,0.03,0.1,-3.2956,2.1385,0.9,0.9,4.3,2.1385,78.1,-13.138,0.07,3.4082
0.035,,,0.05,0.03,0.1,-3.3862,2.0567,0.9,0.9,4.3,2.0567,77.75,-12.882,0.07,3.3365
0.035,,,0.3,0.27,0.14,-1.7632,3.6161,0.9,0.9,4.3,3.6161,85.75,-26.160999999999998,0.09,4.3646
0.035,,,0.3,0.09,0.14,-2.1095,3.2221,0.9,0.9,4.3,3.2221,79.9,-15.67,0.09,4.7706
0.035,,,0.15,0.09,0.14,-2.8305,2.5679,0.9,0.9,4.3,2.5679,78.2,-10.379000000000001,0.09,2.3171
0.035,,,0.05,0.09,0.14,-3.0171,2.3836,0.9,0.9,4.3,2.3836,77.15,-10.022,0.09,1.7017
